sentence,word_count,confidence,date,time,original_audio
" Yeah, I want to say, there are two different ways of the finger thing.",14,0.7122483253479004,08/03/21,02:12,210803_0212.wav
" I also that's why colorful alternative greater. This, this is beautiful. But but just back to the question of your parents.",21,0.8915941119194031,08/03/21,02:12,210803_0212.wav
 I think.,2,0.9876290559768676,08/03/21,02:12,210803_0212.wav
" Some weight. What I wanted to say about my mom is that like in some ways now that she has chosen, what she has chosen.",25,0.927897572517395,08/03/21,02:12,210803_0212.wav
" She would, it would just white wish that she'd actually why.",11,0.8857343196868896,08/03/21,02:12,210803_0212.wav
" Had more of a mindset about it like show but which is a bit more down to earth and grounded about like the fact you hide the fact that the situation Bryson rods and some like a lock, the idea of like, you know, that she should be that private-equity you talk to you. What I find bison to get on and also that she should be somewhat up as if I had some inherent value in that when all of my friends who all that. Like divorced and I'm happy. Like",92,0.9481380581855774,08/03/21,02:12,210803_0212.wav
 My mom's daughter.,3,0.8938384056091309,08/03/21,02:12,210803_0212.wav
 Then she has a sin to curity. You know that I'm not the one who starts things. I'm not like a business person like that. I'm not I'm an employee. She's an employee. She likes being an employee's like squawking completing tasks.,42,0.8981309533119202,08/03/21,02:12,210803_0212.wav
 As difficult as an old person.,6,0.8594552874565125,08/03/21,02:12,210803_0212.wav
" Very difficult know that she want to watch like, sexy outside. This is all the thing. That's kind of like unrealistic views of Bohemian Aristocrats, who spent most about you. So I'm just",33,0.8968615531921387,08/03/21,02:12,210803_0212.wav
" I kind of see, how do you do? The thing is even half as much empathy as I have. If I sometimes I have more than my dad's opinion, which is actually more of a closer opinion than what actually is, sometimes in the fact that she is.",48,0.9580312371253968,08/03/21,02:12,210803_0212.wav
 She doesn't want to.,4,0.8762941360473633,08/03/21,02:12,210803_0212.wav
" It's like how the fuck I gave you don't want to be the do the do what it takes to do those things that you want to do. And if you want it, if you want to be at home, and he wanted. So if like you don't want to think this is like she's has it all of this like a mental.",63,0.9289835691452026,08/03/21,02:12,210803_0212.wav
" Cognitive dissonance in every single thing like who she thinks? She is investors? Who she is? Who she wants to be my sister. She whatever what she is. Good at buses. What she's put up, just like everything is at odds with her, but she doesn't like one to try this. It affects all of it, and it's really frustrating because she'd rather like wallow in it.",67,0.9529277086257936,08/03/21,02:12,210803_0212.wav
 But I can fix it.,5,0.8934738039970398,08/03/21,02:12,210803_0212.wav
" I mean, she could have easily gone the other job. It wasn't that she was, she was she wasn't fired. She was moved to a different position because there was a team that needed to be, that was doing a big deal and she left the team because you had a pregnant and obviously, she can't go back in the team. If it's like a year-and-a-half long like what I find, so she was moved to like a different position. It was still like Noah and it was like, no. No, it was like irrelevant. She felt stopped it.",99,0.9328263998031616,08/03/21,02:12,210803_0212.wav
" once I placed by the fact that like a lot of people around town like a seemingly successful and now even if she felt that says by the fact that I was on, that being honest, I was on happy and that was has got like a really nice shopping cuz she got the",54,0.9316260814666748,08/03/21,02:12,210803_0212.wav
 I use as an example.,5,0.9161347150802612,08/03/21,02:12,210803_0212.wav
 Just have fun.,3,0.9478124976158142,08/03/21,02:12,210803_0212.wav
 I understand her.,3,0.9157927632331848,08/03/21,02:12,210803_0212.wav
" Of course. I ain't it's a cheat sheet. She's played by on mind, but like",15,0.8680363297462463,08/03/21,02:12,210803_0212.wav
 I guess what I mean to say is the immaturity of putting it on other people and I actually think it is very easy for her.,26,0.9342188239097596,08/03/21,02:12,210803_0212.wav
 To attack my dad for us.,6,0.8238298296928406,08/03/21,02:12,210803_0212.wav
" Yes, but like it even easier for my dad because he is like, she's like, oh, he can take it. You know, he can whatever and",26,0.915385603904724,08/03/21,02:12,210803_0212.wav
 She?,1,0.901176929473877,08/03/21,02:12,210803_0212.wav
" The gum is really manipulative in that way. It sounds like ties him up in this sort of, like, insecurity of has just like my dad did it off of his own insecurity in his own ways, you know, just absolutely in a way that, like, my mom now is it like a, and she wants it by that to be, like, whatever, obviously, like it.",66,0.9433861970901488,08/03/21,02:12,210803_0212.wav
" But now, with my dad is free, and he should be doing much more, you know, but like the fact of the matter that, you know, my mom wanted the best I can on my situation for us off as well, like, when she grow up and, you know, she was like it, she like it.",56,0.943385660648346,08/03/21,02:12,210803_0212.wav
" Yes. Leaving at like it. But like I said it like a spasticity go bowling. If I got a parent's, you know, that woman that we met to the girl? Who was you said it was a heading on. It was hitting on me and when the bufanda nothing like hot dog water.",53,0.93936425447464,08/03/21,02:12,210803_0212.wav
" Okay. Yeah, I know. But like my Grandma's not small like that woman. I told it to ya.",18,0.8392832279205322,08/03/21,02:12,210803_0212.wav
 And my grandpa and she feels some the mental.,9,0.8564710021018982,08/03/21,02:12,210803_0212.wav
 situation of my mom is just one that is,9,0.9777460098266602,08/03/21,02:12,210803_0212.wav
 I might. If you met any of my dad's Brothers.,10,0.8572883605957031,08/03/21,02:12,210803_0212.wav
" Yeah, you might say Stephen is up and outside of Stockholm.",11,0.8318884372711182,08/03/21,02:12,210803_0212.wav
" I'm going to he's not going to come because I think he's not living with us. He's now living with his is Noah's mom's his mom, had two kids before with two different men before Stephen Delia.",37,0.9272542595863342,08/03/21,02:12,210803_0212.wav
" Yeah, because they emphasized and Stefan like a month after she died. Got a new tie call friend to so.",20,0.8247841596603394,08/03/21,02:12,210803_0212.wav
" I hate my dad. He's horrible. Not if you haven't met him like it, he's like all the white spots, my dad.",22,0.936424434185028,08/03/21,02:12,210803_0212.wav
" But like only that, the end they realize, oh my God, all the horrible things in my Dodge is just like the shit that's was given to them.",28,0.8965104818344116,08/03/21,02:12,210803_0212.wav
 Minecraft my other than my dad's other brother.,8,0.7674647569656372,08/03/21,02:12,210803_0212.wav
 China Wok.,2,0.4945412576198578,08/03/21,02:12,210803_0212.wav
" Yeah, I know. But that like",6,0.9258193969726562,08/03/21,02:12,210803_0212.wav
" The amounts of it was like, if you could have been in the household.",14,0.8908505439758301,08/03/21,02:12,210803_0212.wav
 The most uncomfortable thing in the world to sit in someone's house.,12,0.9381711483001708,08/03/21,02:12,210803_0212.wav
 And have the dad yelling at his kid.,8,0.9461745023727416,08/03/21,02:12,210803_0212.wav
 Like every single second.,4,0.9792085886001588,08/03/21,02:12,210803_0212.wav
" Like every single thing that you said, he turned his face, his face goes into a scowl and he yells at him.",22,0.8832622170448303,08/03/21,02:12,210803_0212.wav
" Every single against Victor, every single little thing.",8,0.9147446155548096,08/03/21,02:12,210803_0212.wav
 Do the same as Thomas and my dad. Does it too?,11,0.8532734513282776,08/03/21,02:12,210803_0212.wav
 I'm at that has a 2 and the amount of like fucked up. This mean they are so fucked up. I can't even tell you I fucked up there.,29,0.8584061861038208,08/03/21,02:12,210803_0212.wav
" There's a reason why a lot of people thought of as fucked up, Swedish people daytime people because the time people don't necessarily have the citizenship in the stuff like that. And that's also a sense of like,",38,0.92015939950943,08/03/21,02:12,210803_0212.wav
 But we had like racial thing. That was well. It's also like a thing of like a,17,0.8324220776557922,08/03/21,02:12,210803_0212.wav
" Yeah, I'm like they concert.",5,0.7522872686386108,08/03/21,02:12,210803_0212.wav
" No, fucking clue.",3,0.9238033294677734,08/03/21,02:12,210803_0212.wav
 You know what I'm saying?,5,0.9861099123954772,08/03/21,02:12,210803_0212.wav
 Who?,1,0.5946927070617676,08/03/21,02:12,210803_0212.wav
" Yeah, I know. That's a very",6,0.7809447646141052,08/03/21,02:12,210803_0212.wav
 but this looks like a sense of fun.,8,0.8323807716369629,08/03/21,02:12,210803_0212.wav
" I think that the culture in America is an incredibly prideful culture is a very dignified College it, so I can send you a Snapchat, you know, and send the sense that that was a lie, cuz it could take Isabella Jewish and do a scene of maintaining that like him at. This is like a",56,0.890339195728302,08/03/21,02:12,210803_0212.wav
 What's the time?,3,0.35364630818367,08/03/21,02:12,210803_0212.wav
" I thought about that said that students, like when he was in that like Polo and he was like, he was talking about his squash.",25,0.8787530660629272,08/03/21,02:12,210803_0212.wav
 Like among like a thousand people Maps.,7,0.8840083479881287,08/03/21,02:12,210803_0212.wav
 There's a lot of stories. Sorry that I just started breaking off their largest stories off.,16,0.9124241471290588,08/03/21,02:12,210803_0212.wav
" People who make economics Johnson, like my like my daughter. And the thing is that like it was all my dad's brothers made in economic jump.",26,0.8581294417381287,08/03/21,02:12,210803_0212.wav
" Like my dad's young about that. He's like a mathematician for like a engineering company or something. So upset like this in a really nice house in like as often, you know, I can likely much higher offer. So is Thomas I do know Thomas was in the engineer had like a power plant but like",56,0.9499173760414124,08/03/21,02:12,210803_0212.wav
" Stillwell, little higher. He has exactly",6,0.5769290924072266,08/03/21,02:12,210803_0212.wav
 Definitely.,1,0.9876290559768676,08/03/21,02:12,210803_0212.wav
" but like,",2,0.842300295829773,08/03/21,02:12,210803_0212.wav
" Thomas, like",2,0.8723000288009644,08/03/21,02:12,210803_0212.wav
" Like they had a traumatic childhood, like, Thomas would routinely like being my dad's like a bloody pulp and, you know, yeah. And like he was so mad at my dad cuz he like throws himself into this left at. Like it wouldn't shock. They built in the backyard, you know, that he like punched Through the Windows as blood like a running in the Glass House everywhere in clashes in my dad and whatever. Because like a screwdriver us talking like, I mean, this is like a in the eye and on, like, Olga on the Sun.",98,0.9400991201400756,08/03/21,02:12,210803_0212.wav
 And though they would they do not have a happy childhood and my dad moved immediately when he could and he changed his name with a horrible childhood. And my mom had to have shity job that as well. And,40,0.911185085773468,08/03/21,02:12,210803_0212.wav
 And it's real.,3,0.5240933895111084,08/03/21,02:12,210803_0212.wav
" It's so smart that she didn't my parents would have done better. Had they got off my parent that background parents just like, yes, they would have been so much better.",31,0.886701762676239,08/03/21,02:12,210803_0212.wav
" No, she feels swollen happier.",5,0.8608708381652832,08/03/21,02:12,210803_0212.wav
 Is it really undo power relationship?,6,0.9417436122894288,08/03/21,02:12,210803_0212.wav
" How much does pranav ago, like would it what do you do the same thing in front of?",18,0.8505738377571106,08/03/21,02:12,210803_0212.wav
" yeah, but then that like, there is a reversal of that dynamic in the sense that like your grandmother's and out, like",22,0.8306216597557068,08/03/21,02:12,210803_0212.wav
" Yeah, your dad is the patriarchy.",6,0.9305553436279296,08/03/21,02:12,210803_0212.wav
 I think the people definitely know what they should be much more acceptable of of having kids.,17,0.8622463941574097,08/03/21,02:12,210803_0212.wav
 So young.,2,0.62370765209198,08/03/21,02:12,210803_0212.wav
" Yeah, of course.",3,0.977904736995697,08/03/21,02:12,210803_0212.wav
 Sometimes.,1,1.0,08/03/21,02:12,210803_0212.wav
 Sometimes it's not too.,4,0.8290146589279175,08/03/21,02:12,210803_0212.wav
" Cuz I I do believe in the loved and lost than rather to have loved at all. I think giving life to someone in something that's a beautiful thing and that will want there is a really real gratitude that like, I'm my happy to have left. Yes.",48,0.8813567757606506,08/03/21,02:12,210803_0212.wav
 Like I'm at what? I be like the cash it would have been all but I just kind of sucks. It's my parents didn't have me.,26,0.7414964437484741,08/03/21,02:12,210803_0212.wav
" You know, with my parents constantly remind me of the answer.",11,0.9179426431655884,08/03/21,02:12,210803_0212.wav
" Like my parents are not good at like managing at the mental health of their children. You know, I think they did a lot to fuck me up and I think it and I'm really",35,0.900554895401001,08/03/21,02:12,210803_0212.wav
" Find because I'm my own person. And I know how to deal with that and I'm conscious. And in a way that like, I don't think they have a y",30,0.9372310042381288,08/03/21,02:12,210803_0212.wav
" Or that I think my brothers ever are going to be maybe my other brother can, but like it.",19,0.8749722838401794,08/03/21,02:12,210803_0212.wav
" the thing is like,",4,0.9584661722183228,08/03/21,02:12,210803_0212.wav
 Morel Morel definitely my brother make so I'm shocked. Sometimes my brother makes with jokes.,15,0.8743981719017029,08/03/21,02:12,210803_0212.wav
" I think about having kids thing. Like, I think it would that possibly definitely still still definitely wants to write that. I also think that before it was more like Uncle have kids, and I'm just like my little more critical and being like, okay, I'm going to eat less think really hard about this about an hour. And if one does do it like I would want to do it in a really really, really good to their breath and good way.",83,0.9353712201118468,08/03/21,02:12,210803_0212.wav
 Cuz I do think that there is a kind of like meaning and Beauty. I also think that like you find me and beauty and all the areas.,28,0.8730519413948059,08/03/21,02:12,210803_0212.wav
" Then maybe like something to having kids in like being. If you want to pursue that beauty, you leave the kids Behind.",22,0.8858039379119873,08/03/21,02:12,210803_0212.wav
 I'm with scream at me because I didn't take friends home.,11,0.8347269296646118,08/03/21,02:12,210803_0212.wav
 To throw things. I mean.,5,0.7243087291717529,08/03/21,02:12,210803_0212.wav
 Pretty good.,2,0.9578610062599182,08/03/21,02:12,210803_0212.wav
" I didn't mean to say I'm like my mom was it not that any of you know, and she was sick.",21,0.9175122380256652,08/03/21,02:12,210803_0212.wav
" Yeah, but I still love my mom and I think, I think she's like, wonderful, and Jesus would like great and she got much back then, you know, and maybe she shouldn't have been a mother.",36,0.9216299057006836,08/03/21,02:12,210803_0212.wav
" you know, there was going to be a Starship on a",11,0.7608084082603455,08/03/21,02:12,210803_0212.wav
" I didn't know that you wanted and bought my brother. You know, I'm not sure if I should know that.",20,0.912264347076416,08/03/21,02:12,210803_0212.wav
 Doesn't really add to the security either.,7,0.9244123101234436,08/03/21,02:12,210803_0212.wav
" Like my mom's, like hatred, for all the Scottsdale. Mom said, she didn't need to tell me that.",18,0.90100359916687,08/03/21,02:12,210803_0212.wav
" That's because of his, a young kid. I saw my mom in the gut feeling like she was assaulted by a live by, like all the feeling that she was being judged by everyone. She wants it.",37,0.894618034362793,08/03/21,02:12,210803_0212.wav
 He's really strong me Josh by everyone.,7,0.7868971824645996,08/03/21,02:12,210803_0212.wav
" Notion, we may God can do anything. She just kind of like it was very like it the rack at the end whatever and she wasn't accepted by any of them motor. She like any of them because you don't have any friends the oldest tree concept and chatted and she feels attached to him the outside of that too.",60,0.927545130252838,08/03/21,02:12,210803_0212.wav
 Yeah.,1,0.51065593957901,08/03/21,02:12,210803_0212.wav
 I think she would really like that. But at the same time.,12,0.959977090358734,08/03/21,02:12,210803_0212.wav
 My mom is kind of a dude.,7,0.9035188555717468,08/03/21,02:12,210803_0212.wav
 I mean that like it.,5,0.9186699986457824,08/03/21,02:12,210803_0212.wav
" And this is a thing. I don't want to expose her to, like, I don't want that to be bitter. And angry. And the thing is, is that like a? I wanted to join that book club as well. But I also like just feel like she's just going to disparage people sometimes because that's all I feel like, oh, I'm not good enough for these that she hates us all. So she hates everyone around that and I just like, God dammit.",83,0.9510898590087892,08/03/21,02:12,210803_0212.wav
" I got them, boys.",4,0.5624639987945557,08/03/21,02:12,210803_0212.wav
" I think she really liked them. Yeah, it sound Ronettes. Yeah, I think she would love to be in that group.",21,0.9105435609817504,08/03/21,02:12,210803_0212.wav
" Paducah, we Forsyth Tech doing that.",6,0.7316351532936096,08/03/21,02:12,210803_0212.wav
 It's an intellectual thing yet know. You should text.,9,0.8589211106300354,08/03/21,02:12,210803_0212.wav
 That's great. I think.,4,0.94447124004364,08/03/21,02:12,210803_0212.wav
 I didn't I didn't get through the first chapter.,9,0.879806637763977,08/03/21,02:12,210803_0212.wav
 I didn't got to get through the first chapter though. So like I might read it later on but like,20,0.899001955986023,08/03/21,02:12,210803_0212.wav
 I kind of like a lot of serious sad and pointless things.,12,0.8748056888580322,08/03/21,02:12,210803_0212.wav
 Forget allintitle.,2,0.4597668051719665,08/03/21,02:12,210803_0212.wav
 Very sad and pointless things.,5,0.9835028648376464,08/03/21,02:12,210803_0212.wav
 Sorry.,1,0.522274911403656,08/03/21,02:12,210803_0212.wav
" Yeah, that's a good album, title to.",7,0.7117871642112732,08/03/21,02:12,210803_0212.wav
 LOL.,1,0.938847005367279,08/03/21,02:12,210803_0212.wav
" I think most people, anyways, must be feeling at no.",10,0.8035880923271179,08/03/21,02:12,210803_0212.wav
 Actually took cousin to get spread easier.,7,0.835820734500885,08/03/21,02:12,210803_0212.wav
 They have used it because of what they open it up again because I got a 60% on that something. So the vaccine.,23,0.7421731352806091,08/03/21,02:12,210803_0212.wav
 America.,1,0.8869355320930481,08/03/21,02:12,210803_0212.wav
 Right.,1,0.563292384147644,08/03/21,02:12,210803_0212.wav
 But the thing is that the mutation is also what makes it less potent.,14,0.9257599711418152,08/03/21,02:12,210803_0212.wav
" Delta, the reason why Delta variant is much more infectious. This is what all viruses fail if they kill the host.",21,0.9627595543861388,08/03/21,02:12,210803_0212.wav
" So what virus is trying to do is that they try to optimize by being the most very than the possible and being thought that lead to the common cold because I just trying to self Apache. Wait, so the common cold is the most.",45,0.93556809425354,08/03/21,02:12,210803_0212.wav
" Yeah, it's damaging but it's less is less actually like physically damaging than the other one is just more confectious.",20,0.9347317814826964,08/03/21,02:12,210803_0212.wav
" The other original,. It is much more dangerous on the gas mileage. I that's great.",15,0.889031708240509,08/03/21,02:12,210803_0212.wav
 how much higher potential a much higher death rate in towns in the,13,0.8600121736526489,08/03/21,02:12,210803_0212.wav
" But the dangerous part about it is just more prevalent, is that it gets to everyone.",16,0.9471405148506165,08/03/21,02:12,210803_0212.wav
" Sorry, we can learn much more from the feeling.",9,0.833000898361206,08/03/21,02:12,210803_0212.wav
 I think I'm going to be of the opinion that Laika.,11,0.6756632924079895,08/03/21,02:12,210803_0212.wav
" Yeah, it definitely this do that.",6,0.6706657409667969,08/03/21,02:12,210803_0212.wav
 Chipotle.,1,0.3485296964645386,08/03/21,02:12,210803_0212.wav
" But definitely, yeah.",3,0.7809955477714539,08/03/21,02:12,210803_0212.wav
" But that's if you ever got that, right? A lot of sweetie cultures vary full moon.",16,0.8601764440536499,08/03/21,02:12,210803_0212.wav
 The very formal culture that are more formal than Germans.,10,0.7974694967269897,08/03/21,02:12,210803_0212.wav
 And no.,2,0.907345414161682,08/03/21,02:12,210803_0212.wav
" Let me in, like, if I was a real, sweet deal 101, want to be with me?",17,0.7396902441978455,08/03/21,02:12,210803_0212.wav
 I'm like American and Indian.,5,0.7606576681137085,08/03/21,02:12,210803_0212.wav
" More than that Indian Vibe. And not sure if so, which people generally are hoping that in need a ride.",20,0.7197149395942688,08/03/21,02:12,210803_0212.wav
" If they are, they love that type of vibe.",9,0.821793794631958,08/03/21,02:12,210803_0212.wav
 It's the switch people. I like huge.,7,0.8100942969322205,08/03/21,02:12,210803_0212.wav
 Metropolis.,1,0.578557014465332,08/03/21,02:12,210803_0212.wav
 And at some point sweet and just started traveling like crazy to Thailand but like the Maine vacation spots for sweet. I don't know why. It's like the US people go to.,32,0.9320641160011292,08/03/21,02:12,210803_0212.wav
" Compass nothing cuz you asked vacation spots like Europeans. Don't really that far off and go to the Bahamas. So, you know, as much. Go to",26,0.8818749189376831,08/03/21,02:12,210803_0212.wav
 It's Leanne or Cypress.,4,0.5071457624435425,08/03/21,02:12,210803_0212.wav
" Croatia, how are you know that there are like Vicky each country has like a very distinct vacation spots on me and my yeah.",24,0.8815593123435974,08/03/21,02:12,210803_0212.wav
" Think about everything and most of the time, at least I gave his boss said to be close to where your country is. Don't forget Sweden's. The number one flies, in the wall. They find more than anyone else by capita.",41,0.87318354845047,08/03/21,02:12,210803_0212.wav
" Yeah, that every way because that just started flying everywhere cuz that's how much is a postal income. And they also like a that was so very like it's an Ashley business focus for a psych Norwegians of hurry like insula.",41,0.8829329609870911,08/03/21,02:12,210803_0212.wav
 So that's why I like they just all the time. And so they,13,0.8737216591835022,08/03/21,02:12,210803_0212.wav
 Yeah.,1,0.8488889932632446,08/03/21,02:12,210803_0212.wav
" Come into the drink, drink everywhere, and they leave them.",10,0.7622205018997192,08/03/21,02:12,210803_0212.wav
" Cuz I like it. Yeah, I like pina dissipates for oldest which people ago and for some reason Sweden that's really close. Domestic ties with Thailand.",26,0.8730329871177673,08/03/21,02:12,210803_0212.wav
" Simile, like Sweden as Worthy. Is it closes? Deathmaster? Tyson North Korea in the west and Wild?",17,0.8895967602729797,08/03/21,02:12,210803_0212.wav
" Communism in the dolphin and the Sweden was like really close with the you know, the new apartheid and the apartheid, government. They were like, yeah, they were",28,0.8814112544059753,08/03/21,02:12,210803_0212.wav
" Enduring my pulsation. They would like in as a bolting the the socialism of India, you know, they were like really close.",22,0.8948646187782288,08/03/21,02:12,210803_0212.wav
" Deborah that I should be, but for some reason time than was the place. It looks like you're like we met someone or something, my mom's like the business runs from the like it from business school, friends or not, Max like at those up and that she would send, that was a big social group and whatever tools of the band that they travel on. Just get drunk everywhere.",70,0.9441890120506288,08/03/21,02:12,210803_0212.wav
" Is Sweden by the way, like bands in like music over the stations on like on cool?",17,0.8932896256446838,08/03/21,02:12,210803_0212.wav
 Bandcamp an American Psycho. Notoriously just like,7,0.9011157751083374,08/03/21,02:12,210803_0212.wav
" A cool name. Yap, and sweetness on the case.",9,0.7206525206565857,08/03/21,02:12,210803_0212.wav
" And like his if there's a guy that showed up, you know, with a Thai woman, who didn't speak Swedish or English.",22,0.9467347860336304,08/03/21,02:12,210803_0212.wav
 There's currently no trafficking but like it if you're if you're walking.,12,0.8392257690429688,08/03/21,02:12,210803_0212.wav
" You know, as a prostitute don't like in low-income job in like Thailand. And that's like a white guy that comes along. That's like a Rapture comparatively and like, whatever. And you can. I don't think it's not consensual.",39,0.9335200190544128,08/03/21,02:12,210803_0212.wav
 Janna becomes really weird because,5,0.7411789894104004,08/03/21,02:12,210803_0212.wav
" So sorry, I just I just don't live with my dad screams a lot.",14,0.962376058101654,08/03/21,02:12,210803_0212.wav
 That's how he talks like I do 95% of the time. He's in that tone.,15,0.8858827948570251,08/03/21,02:12,210803_0212.wav
" When you like, you're not around.",6,0.9164358973503112,08/03/21,02:12,210803_0212.wav
 Disparaging.,1,0.9340403079986572,08/03/21,02:12,210803_0212.wav
" I told my dad that like I wouldn't told him if I if I want my brother, I wouldn't talk to you. I told him that's another mean thing. I said during quarantine.",33,0.9475057125091552,08/03/21,02:12,210803_0212.wav
 It's probably abuses him constantly.,5,0.8496378660202026,08/03/21,02:12,210803_0212.wav
 And my dad like all why do we live in mind that? My brother's like it? That's a silly question. We had that caused conversation many times and so don't ask me that.,33,0.8966310024261475,08/03/21,02:12,210803_0212.wav
" Why should we live and where do virus home? But that's something to throw out these like a vacant Lodge questions outs to the table, whatever. And my brother will, just go to shoot them down to. No answer them because he thinks about silly and stupid. And then I'm going to get new on there like emotional. And that he doesn't understand the fact that these questions come outside, like an emotional the property rather than eight.",78,0.9611834287643432,08/03/21,02:12,210803_0212.wav
 An actual actual question.,4,0.546178936958313,08/03/21,02:12,210803_0212.wav
 Yeah.,1,0.7957297563552856,08/03/21,02:12,210803_0212.wav
" Asian Express the same for the thing is that he is also a conversation every single time. We sit down anyway, and every time you walk anywhere, my dad's like dreamed of living there in like a look at houses.",40,0.9225826263427734,08/03/21,02:12,210803_0212.wav
" You know, that's a yes. And then, and then, and then, you'll be mad at my mom because my mom can't open eyes and do the thing as what she does, whatever in the right way, and my mom was scream back, and then my dad will whatever. And then, you know, the way to have many birthdays in which my parents act like it doesn't get up on the table and just like a leave during the birthday and we're just exiting that I'm just don't do anything. But like I said, I feel",95,0.9342262148857116,08/03/21,02:12,210803_0212.wav
 This is Terry. I just as there is so much and this is my my dad calls him like a,20,0.8548691868782043,08/03/21,02:12,210803_0212.wav
 My dad makes fun of my bra with the brother constantly.,11,0.8082288503646851,08/03/21,02:12,210803_0212.wav
" Constantly, but every single second, he'll say something shity to my brother.",12,0.9280882477760316,08/03/21,02:12,210803_0212.wav
" Jimmy Jets, I know of anything.",6,0.7432372570037842,08/03/21,02:12,210803_0212.wav
" Something about the fact that he liked the things, he's so much better than any of them still separated and that you are. So whatever. You're so,",27,0.8790660500526428,08/03/21,02:12,210803_0212.wav
" Yes, yeah.",2,0.9635859131813048,08/03/21,02:12,210803_0212.wav
 Unlike my brother contribute to that. I have an insecurity that my brother thinks it he doesn't me.,18,0.9547326564788818,08/03/21,02:12,210803_0212.wav
" He does do that. That's my brother. In my data. Is it every single time? I like, I pulled up.",20,0.8816124200820923,08/03/21,02:12,210803_0212.wav
" Discipline is called at like a hobo sounds like a parent's job to raise that kid that looked to have been raised and whatever between that's a big poop. It is important that I get like a Chinese, you know, that you have time.",44,0.8759881854057312,08/03/21,02:12,210803_0212.wav
" Yeah, you have to raise your kid in the correct way.",11,0.9399339556694032,08/03/21,02:12,210803_0212.wav
" Sorry,. Sorry, I forgot that I got stuck in there.",10,0.803972065448761,08/03/21,02:12,210803_0212.wav
" Dang, right.",2,0.4825985431671142,08/03/21,02:12,210803_0212.wav
" No, I I use a different safespotting.",7,0.7953847050666809,08/03/21,02:12,210803_0212.wav
 It's a really good place to talk about things.,9,0.9309325814247132,08/03/21,02:12,210803_0212.wav
 Because I do the motion.,5,0.8591367602348328,08/03/21,02:12,210803_0212.wav
" My God, Mama motion sickness.",5,0.7641183137893677,08/03/21,02:12,210803_0212.wav
" So I don't, I also don't mean to. I don't mean to say that like him.",16,0.8963598012924194,08/03/21,02:12,210803_0212.wav
" Sometimes, I know I do put in as a comparison and like it, and they stuff my like. Oh, you say something bad about your parents. And I'm like, oh, well, my parents and then they taste like much was. But like, I don't mean to",46,0.9394190311431884,08/03/21,02:12,210803_0212.wav
 She like a machine that can makes inspires and I think that's what the only see. Like a good mother inspires it.,22,0.8649044632911682,08/03/21,02:12,210803_0212.wav
" Want and comfortability in supportive, whatever.",6,0.8893206119537354,08/03/21,02:12,210803_0212.wav
" Yeah, I know. My mom is by is opposite and me and I'm just about as far as they are like.",21,0.8358105421066284,08/03/21,02:12,210803_0212.wav
 All of us. All of us in our own way to fully.,12,0.8523082733154297,08/03/21,02:12,210803_0212.wav
 All of us kids in even the parents to write.,10,0.8812344670295715,08/03/21,02:12,210803_0212.wav
 That's one. I haven't read. I really want to reading.,10,0.9183761477470398,08/03/21,02:12,210803_0212.wav
" Yes, I think so.",4,0.9876290559768676,08/03/21,02:12,210803_0212.wav
 And maybe that's what's so like partly why? I'm interesting and faster.,12,0.8809568285942078,08/03/21,02:12,210803_0212.wav
" Does some people and why I like to pursue new things and that's new things is because I like this, I like the feeling of being uncomfortable.",27,0.9238468408584596,08/03/21,02:12,210803_0212.wav
 I know.,2,0.6399162411689758,08/03/21,02:12,210803_0212.wav
" That one is actually closer to the house, but this one's going to be able to see Nick.",18,0.8250124454498291,08/03/21,02:12,210803_0212.wav
" Wait,, let's look at the map.",6,0.7407245635986328,08/03/21,02:12,210803_0212.wav
" Mom wants to take the 3 p.m. Tomorrow, which is great. Yes.",12,0.8734893798828125,08/03/21,02:12,210803_0212.wav
 We will take an earlier train.,6,0.8584988117218018,08/03/21,02:12,210803_0212.wav
 She doesn't want to stop. She likes when we're around.,10,0.8387063145637512,08/03/21,02:12,210803_0212.wav
" And that she thinks that I had bought and that I wanted a spondon out all the time and I can honestly if you don't want me to bandhan me, you stop making me feel guilty and weird about being with you.",42,0.9408260583877563,08/03/21,02:12,210803_0212.wav
" Sorry, I'm angry at my mom.",6,0.9344758987426758,08/03/21,02:12,210803_0212.wav
" I should be angry and that was the first time I met you outside. I was like,",17,0.8987798690795898,08/03/21,02:12,210803_0212.wav
 how many fucking times?,4,0.9689508676528932,08/03/21,02:12,210803_0212.wav
" In my child, that has this been like the Nolan.",10,0.8354718089103699,08/03/21,02:12,210803_0212.wav
" yeah, it's it's",3,0.9865859150886536,08/03/21,02:12,210803_0212.wav
 his is nothing.,3,0.5229138731956482,08/03/21,02:12,210803_0212.wav
 Let's go.,2,0.923564076423645,08/03/21,02:12,210803_0212.wav
 I love getting in between.,5,0.7829025387763977,08/03/21,02:12,210803_0212.wav
" Yeah, I know.",3,0.9779875874519348,08/03/21,02:12,210803_0212.wav
 Unfriended.,1,0.8039426207542419,08/03/21,02:12,210803_0212.wav
 I know that was like you understood the whole thing. She's been listening.,13,0.8675127625465393,08/03/21,02:12,210803_0212.wav
 We should have sat in the Bison.,7,0.6203902959823608,08/03/21,02:12,210803_0212.wav
 This is too bad. I love the feeling of getting a pool drain.,13,0.7768296003341675,08/03/21,02:12,210803_0212.wav
